date,windspeed_avg,rainfall_avg,temperature_avg
2016-01-07,7.18,1.29,6.81
2016-01-08,4.14,-0.01,4.7
2016-01-09,5.91,0.5,5.91
2016-01-10,6.5,0.04,6.63
2016-01-11,5.53,0.19,5.76
2016-01-12,6.26,0.11,6.08
2016-01-13,6.15,0.01,5.6
2016-01-14,7.3,0.7,4.11
2016-01-15,8.95,0.81,3.2
2016-01-16,3.71,0.23,3.01
2016-01-17,2.77,-0.01,1.32
2016-01-18,2.96,0.03,-2.26
2016-01-19,0.75,0.0,-2.5
2016-01-20,1.14,-0.03,-0.65
2016-01-21,2.04,0.0,0.54
2016-01-22,5.01,0.89,1.44
2016-01-23,3.45,0.05,5.86
2016-01-24,4.1,0.1,7.29
2016-01-25,4.7,0.0,9.3
2016-01-26,6.15,-0.01,9.75
2016-01-27,8.77,0.53,10.69
2016-01-28,3.89,0.16,6.59
2016-01-29,7.79,0.0,6.96
2016-01-30,8.13,1.34,7.29
2016-01-31,6.11,0.04,7.59
2016-02-01,9.63,0.09,11.21
2016-02-02,6.63,0.7,8.86
2016-02-03,4.56,0.04,5.09
2016-02-04,5.26,0.57,6.73
2016-02-05,4.39,0.01,9.6
2016-02-06,7.03,0.0,9.67
2016-02-07,7.95,0.64,8.44
2016-02-08,12.16,1.46,8.4
2016-02-09,6.09,1.54,5.48
2016-02-10,5.2,0.54,5.05
2016-02-11,2.29,0.06,3.96
2016-02-12,4.21,0.0,3.59
2016-02-13,3.54,0.56,2.24
2016-02-14,3.54,0.2,3.5
2016-02-15,4.83,-0.01,3.84
2016-02-16,1.8,0.0,1.09
2016-02-17,2.74,0.0,-0.48
2016-02-18,3.07,0.45,0.38
2016-02-19,3.66,0.15,3.62
2016-02-20,9.56,0.67,8.94
2016-02-21,10.4,-0.03,11.26
2016-02-22,6.52,0.72,8.97
2016-02-23,3.73,0.27,5.12
2016-02-24,1.89,0.0,2.68
2016-02-25,3.11,-0.04,3.69
2016-02-26,1.76,0.0,3.73
2016-02-27,5.7,0.0,3.52
2016-02-28,7.97,0.0,3.4
2016-02-29,5.54,0.0,3.16
2016-03-01,5.11,0.41,3.27
2016-03-02,8.85,0.44,6.56
2016-03-03,5.42,0.24,4.79
2016-03-04,3.86,1.29,4.95
2016-03-05,3.39,0.0,3.89
2016-03-06,5.2,0.28,3.76
2016-03-07,2.86,0.35,2.25
2016-03-08,3.48,0.0,4.43
2016-03-09,7.84,0.28,4.98
2016-03-10,2.19,0.0,6.86
2016-03-11,2.43,0.0,5.33
2016-03-12,2.7,0.0,6.24
2016-03-13,4.72,0.0,4.85
2016-03-14,5.45,0.0,4.07
2016-03-15,4.69,0.0,5.83
2016-03-16,5.84,0.0,5.87
2016-03-17,4.31,0.0,5.8
2016-03-18,3.71,0.0,4.97
2016-03-19,4.65,-0.01,6.6
2016-03-20,4.19,-0.01,6.69
2016-03-21,3.11,-0.03,8.0
2016-03-22,3.0,0.0,7.58
2016-03-23,3.75,0.0,7.89
2016-03-24,4.14,0.0,8.1
2016-03-25,4.16,1.09,8.04
2016-03-26,6.19,0.0,8.76
2016-03-27,7.08,1.35,9.3
2016-03-28,10.05,0.66,9.07
2016-03-29,6.61,0.26,8.45
2016-03-30,4.71,0.05,9.38
2016-03-31,2.84,0.31,7.4
2016-04-01,2.59,0.02,7.59
2016-04-02,2.17,0.11,8.0
2016-04-03,4.38,0.05,14.84
2016-04-04,4.22,0.54,12.78
2016-04-05,4.13,0.0,10.45
2016-04-06,6.89,0.15,9.09
2016-04-07,5.81,0.21,7.29
2016-04-08,2.01,0.1,8.28
2016-04-09,4.08,0.47,8.26
2016-04-10,3.69,0.03,9.34
2016-04-11,4.38,0.16,12.43
2016-04-12,3.48,0.0,11.19
2016-04-13,1.33,0.6,9.05
2016-04-14,2.15,0.42,10.01
2016-04-15,5.73,0.8,12.19
2016-04-16,5.17,0.14,8.97
2016-04-17,3.16,0.0,6.54
2016-04-18,3.66,0.0,7.61
2016-04-19,3.59,0.0,10.24
2016-04-20,5.35,0.0,9.95
2016-04-21,5.19,0.0,13.06
2016-04-22,5.45,0.0,11.69
2016-04-23,5.76,-0.01,7.56
2016-04-24,4.45,0.4,4.39
2016-04-25,4.26,0.93,5.75
2016-04-26,5.86,0.46,4.33
2016-04-27,5.34,0.35,5.72
2016-04-28,2.89,-0.01,5.97
2016-04-29,5.18,0.11,7.84
2016-04-30,3.58,0.02,8.05
2016-05-01,3.21,0.0,9.36
2016-05-02,2.84,0.0,10.56
2016-05-03,4.59,0.07,11.07
2016-05-04,2.18,0.0,11.13
2016-05-05,3.51,0.0,14.26
2016-05-06,3.11,0.0,17.11
2016-05-07,3.28,0.0,18.81
2016-05-08,3.02,0.13,19.68
2016-05-09,4.2,0.53,19.31
2016-05-10,3.31,1.04,16.56
2016-05-11,2.64,0.73,17.8
2016-05-12,2.24,0.4,17.85
2016-05-13,4.83,0.0,16.69
2016-05-14,6.23,0.0,9.88
2016-05-15,2.73,1.04,8.49
2016-05-16,1.2,0.0,11.65
2016-05-17,3.69,0.0,13.74
2016-05-18,3.71,0.36,12.59
2016-05-19,2.5,0.0,12.17
2016-05-20,4.25,0.21,14.36
2016-05-21,5.05,0.03,18.04
2016-05-22,2.86,3.64,14.74
2016-05-23,4.64,0.04,12.96
2016-05-24,4.89,0.0,12.0
2016-05-25,1.81,0.0,12.52
2016-05-26,2.34,0.0,15.36
2016-05-27,3.01,0.0,17.48
2016-05-28,3.24,0.0,17.42
2016-05-29,4.11,1.27,16.01
2016-05-30,8.1,4.14,12.69
2016-05-31,4.71,1.62,14.76
2016-06-01,4.75,-0.04,13.45
2016-06-02,6.79,0.0,12.2
2016-06-03,3.51,0.22,12.43
2016-06-04,3.6,0.0,13.58
2016-06-05,2.41,0.21,17.19
2016-06-06,3.02,-0.03,19.02
2016-06-07,3.02,4.91,18.99
2016-06-08,3.31,0.0,17.64
2016-06-09,2.94,0.0,16.52
2016-06-10,1.19,0.0,17.38
2016-06-11,2.25,-0.03,18.45
2016-06-12,3.09,0.33,16.76
2016-06-13,4.75,0.06,15.46
2016-06-14,4.06,0.25,15.22
2016-06-15,3.11,0.04,15.4
2016-06-16,2.03,0.75,14.15
2016-06-17,2.15,5.5,13.71
2016-06-18,3.8,0.66,14.29
2016-06-19,2.48,-0.01,15.54
2016-06-20,5.8,1.45,15.66
2016-06-21,2.92,0.59,17.5
2016-06-22,2.29,0.0,20.81
2016-06-23,2.31,0.06,23.06
2016-06-24,4.16,-0.01,19.61
2016-06-25,3.76,0.1,16.52
2016-06-26,5.09,0.1,16.04
2016-06-27,4.54,-0.04,16.34
2016-06-28,2.92,2.24,16.81
2016-06-29,5.06,0.55,15.94
2016-06-30,4.65,0.22,16.82
2016-07-01,4.55,0.51,16.84
2016-07-02,5.46,0.14,15.1
2016-07-03,3.34,0.35,15.75
2016-07-04,1.55,-0.01,17.39
2016-07-05,4.31,0.03,16.88
2016-07-06,2.7,0.0,16.75
2016-07-07,1.51,0.0,19.1
2016-07-08,4.45,0.0,18.99
2016-07-09,3.9,0.0,20.59
2016-07-10,3.66,0.0,21.59
2016-07-11,5.63,0.0,18.09
2016-07-12,4.27,0.01,17.04
2016-07-13,4.04,2.45,14.29
2016-07-14,3.61,0.72,15.2
2016-07-15,3.09,0.0,17.3
2016-07-16,3.11,0.0,20.01
2016-07-17,2.41,-0.01,20.79
2016-07-18,1.44,0.0,22.59
2016-07-19,2.26,-0.01,25.56
2016-07-20,4.26,-0.01,25.07
2016-07-21,2.44,0.0,19.99
2016-07-22,3.01,0.0,20.5
2016-07-23,3.49,0.0,19.91
2016-07-24,2.45,0.0,19.41
2016-07-25,4.03,0.0,20.86
2016-07-26,2.13,-0.01,17.66
2016-07-27,3.51,-0.04,17.21
2016-07-28,4.72,0.35,19.44
2016-07-29,5.08,0.01,18.88
2016-07-30,3.15,0.0,17.69
2016-07-31,3.16,0.17,18.16
2016-08-01,2.94,-0.02,16.86
2016-08-02,4.69,1.53,16.74
2016-08-03,4.38,1.8,18.07
2016-08-04,5.09,-0.01,17.34
2016-08-05,3.7,0.0,17.4
2016-08-06,3.11,0.0,17.91
2016-08-07,4.38,0.0,19.4
2016-08-08,4.65,0.0,18.01
2016-08-09,3.94,-0.01,16.05
2016-08-10,2.39,0.8,13.05
2016-08-11,4.29,0.16,14.19
2016-08-12,3.54,-0.01,18.81
2016-08-13,3.51,0.0,19.27
2016-08-14,2.16,0.02,17.65
2016-08-15,4.14,0.0,18.41
2016-08-16,4.42,0.0,18.8
2016-08-17,3.36,0.0,20.19
2016-08-18,1.64,-0.01,19.9
2016-08-19,2.43,0.11,18.51
2016-08-20,4.5,0.07,17.65
2016-08-21,6.45,0.65,16.38
2016-08-22,4.21,0.02,20.02
2016-08-23,2.41,0.0,22.09
2016-08-24,3.18,0.0,25.81
2016-08-25,2.16,0.0,26.34
2016-08-26,2.73,0.0,23.58
2016-08-27,3.6,0.0,24.88
2016-08-28,4.29,0.0,21.01
2016-08-29,3.15,-0.01,18.86
2016-08-30,1.69,0.02,18.35
2016-08-31,2.52,0.0,19.05
2016-09-01,2.72,-0.01,18.49
2016-09-02,2.5,0.11,17.06
2016-09-03,2.73,0.0,19.05
2016-09-04,6.01,0.27,18.35
2016-09-05,2.64,0.14,17.49
2016-09-06,1.48,0.05,20.24
2016-09-07,2.01,0.05,20.88
2016-09-08,4.03,0.0,19.09
2016-09-09,1.95,0.03,17.75
2016-09-10,2.36,0.0,19.26
2016-09-11,1.91,0.01,19.86
2016-09-12,2.34,0.0,23.09
2016-09-13,2.76,0.0,24.84
2016-09-14,2.81,0.0,23.77
2016-09-15,3.21,0.1,19.36
2016-09-16,4.67,2.4,16.99
2016-09-17,2.83,0.55,15.16
2016-09-18,4.02,0.02,17.52
2016-09-19,2.17,0.02,16.65
2016-09-20,0.84,0.02,16.35
2016-09-21,0.98,0.0,15.83
2016-09-22,1.82,0.03,16.14
2016-09-23,1.1,0.0,15.8
2016-09-24,3.19,0.03,16.84
2016-09-25,4.33,-0.01,15.51
2016-09-26,0.82,0.03,12.44
2016-09-27,3.04,0.02,15.19
2016-09-28,4.08,-0.01,18.18
2016-09-29,4.74,0.15,15.56
2016-09-30,2.56,0.0,14.8
2016-10-01,3.46,0.15,13.34
2016-10-02,4.68,0.85,11.44
2016-10-03,2.97,0.05,11.7
2016-10-04,4.83,0.03,13.04
2016-10-05,5.42,0.0,11.07
2016-10-06,5.04,0.0,9.41
2016-10-07,3.91,0.0,11.48
2016-10-08,2.65,0.0,11.2
2016-10-09,1.31,0.0,9.21
2016-10-10,1.41,0.07,9.29
2016-10-11,2.81,0.0,8.3
2016-10-12,2.58,0.31,8.57
2016-10-13,5.33,0.0,9.14
2016-10-14,3.18,0.53,10.08
2016-10-15,4.1,0.55,12.68
2016-10-16,3.69,1.23,13.9
2016-10-17,2.35,0.66,12.85
2016-10-18,3.82,0.28,10.56
2016-10-19,5.96,1.56,10.15
2016-10-20,3.94,1.25,10.48
2016-10-21,1.54,0.03,8.63
2016-10-22,2.01,0.04,8.72
2016-10-23,3.1,0.0,6.41
2016-10-24,2.06,0.05,8.46
2016-10-25,1.18,0.0,8.47
2016-10-26,0.94,0.03,5.91
2016-10-27,2.32,0.01,11.2
2016-10-28,2.99,0.0,13.1
2016-10-29,1.09,-0.03,12.99
2016-10-30,1.76,0.05,10.29
2016-10-31,1.29,0.0,11.71
2016-11-01,1.58,0.07,10.01
2016-11-02,3.83,-0.01,7.91
2016-11-03,2.94,0.0,7.08
2016-11-04,3.46,0.4,6.8
2016-11-05,3.74,0.1,6.8
2016-11-06,4.98,0.03,5.06
2016-11-07,2.76,-0.02,4.55
2016-11-08,2.33,-0.01,3.15
2016-11-09,5.49,2.19,5.46
2016-11-10,3.66,0.23,7.0
2016-11-11,3.39,0.74,4.5
2016-11-12,3.21,0.18,1.76
2016-11-13,1.81,0.11,6.05
2016-11-14,2.82,0.06,6.41
2016-11-15,3.44,0.05,11.52
2016-11-16,5.96,0.46,12.68
2016-11-17,6.8,0.38,10.67
2016-11-18,6.1,2.05,6.38
2016-11-19,5.31,0.21,5.51
2016-11-20,8.4,0.77,9.45
2016-11-21,6.04,0.51,12.28
2016-11-22,6.21,0.0,10.13
2016-11-23,3.31,0.77,8.9
2016-11-24,7.13,0.0,9.01
2016-11-25,4.91,0.0,5.3
2016-11-26,2.67,0.0,5.61
2016-11-27,2.29,0.0,5.19
2016-11-28,4.55,0.0,2.81
2016-11-29,2.94,0.0,-0.31
2016-11-30,0.91,0.0,-0.45
2016-12-01,2.25,0.0,2.99
2016-12-02,2.58,0.01,6.14
2016-12-03,3.9,0.0,2.46
2016-12-04,2.89,0.0,0.56
2016-12-05,1.39,-0.01,1.03
2016-12-06,1.88,0.0,3.02
2016-12-07,3.49,0.0,5.0
2016-12-08,3.78,0.0,6.68
2016-12-09,3.0,0.0,8.22
2016-12-10,4.14,0.0,6.75
2016-12-11,3.85,0.28,7.82
2016-12-12,3.41,0.06,4.84
2016-12-13,3.61,0.44,6.2
2016-12-14,1.96,0.0,5.65
2016-12-15,2.72,0.0,4.35
2016-12-16,2.98,-0.01,6.29
2016-12-17,0.55,0.0,4.01
2016-12-18,1.85,0.0,6.31
2016-12-19,1.95,0.03,5.88
2016-12-20,2.1,-0.01,2.33
2016-12-21,5.54,0.42,4.19
2016-12-22,1.91,1.61,5.64
2016-12-23,5.34,0.0,4.6
2016-12-24,5.2,0.01,7.36
2016-12-25,6.41,0.01,9.83
2016-12-26,4.9,0.28,7.7
2016-12-27,1.95,0.0,2.35
2016-12-28,1.56,0.0,-1.08
2016-12-29,0.24,0.0,-1.95
2016-12-30,0.9,0.0,-2.55
2016-12-31,0.63,0.0,-2.81
2017-01-01,3.13,0.0,-2.25
2017-01-02,2.39,0.15,1.66
2017-01-03,3.61,-0.01,1.14
2017-01-04,5.53,0.3,4.43
2017-01-05,2.71,0.03,2.18
2017-01-06,2.24,0.0,-1.85
2017-01-07,3.56,0.03,-0.19
2017-01-08,1.09,0.1,4.76
2017-01-09,4.16,0.51,5.58
2017-01-10,3.05,0.35,5.04
2017-01-11,5.2,0.09,7.49
2017-01-12,5.34,1.31,5.47
2017-01-13,8.98,1.11,2.54
2017-01-14,5.35,0.05,2.24
2017-01-15,2.27,0.46,1.49
2017-01-16,1.25,0.0,0.12
2017-01-17,2.8,0.0,-2.1
2017-01-18,3.55,0.0,-2.65
2017-01-19,3.51,0.0,-1.36
2017-01-20,3.39,0.0,-0.34
2017-01-21,2.02,0.0,-1.48
2017-01-22,0.78,0.0,-1.96
2017-01-23,1.36,0.0,-0.16
2017-01-24,1.3,0.0,0.09
2017-01-25,2.44,0.0,-0.67
2017-01-26,4.24,0.0,-2.01
2017-01-27,3.7,0.0,1.81
2017-01-28,4.65,0.0,6.05
2017-01-29,5.04,0.47,4.26
2017-01-30,4.0,0.81,6.56
2017-01-31,3.34,0.02,3.83
2017-02-01,3.95,0.24,6.84
2017-02-02,5.16,0.01,9.81
2017-02-03,5.84,-0.01,9.15
2017-02-04,3.95,0.9,5.21
2017-02-05,3.94,1.64,5.22
2017-02-06,2.41,0.69,5.39
2017-02-07,3.26,0.36,5.41
2017-02-08,3.71,0.01,4.03
2017-02-09,3.14,-0.01,1.48
2017-02-10,3.5,0.0,-0.74
2017-02-11,3.08,-0.06,0.26
2017-02-12,4.11,-0.01,2.98
2017-02-13,5.06,0.0,4.81
2017-02-14,3.6,0.0,6.84
2017-02-15,2.96,0.0,8.71
2017-02-16,1.95,-0.01,5.97
2017-02-17,2.9,0.03,8.19
2017-02-18,1.91,0.0,5.36
2017-02-19,3.88,0.02,6.24
2017-02-20,5.08,0.07,9.39
2017-02-21,5.99,0.69,10.04
2017-02-22,10.4,0.0,10.1
2017-02-23,11.3,-0.01,9.4
2017-02-24,4.22,0.2,5.1
2017-02-25,4.7,0.0,5.13
2017-02-26,6.18,-0.03,9.16
2017-02-27,8.29,1.74,8.81
2017-02-28,8.47,0.85,5.39
2017-03-01,6.17,0.35,7.38
2017-03-02,9.64,0.15,7.85
2017-03-03,4.51,-0.03,7.34
2017-03-04,4.21,0.73,8.85
2017-03-05,6.29,0.86,5.96
2017-03-06,5.66,0.45,7.3
2017-03-07,3.7,0.03,6.72
2017-03-08,6.11,0.88,8.31
2017-03-09,5.51,0.09,11.04
2017-03-10,2.15,0.0,7.74
2017-03-11,1.94,0.0,8.9
2017-03-12,1.96,0.0,9.86
2017-03-13,3.09,0.02,7.84
2017-03-14,3.01,0.0,7.76
2017-03-15,1.56,0.0,12.05
2017-03-16,1.7,0.03,11.1
2017-03-17,5.51,0.0,9.26
2017-03-18,8.79,0.91,10.76
2017-03-19,8.98,-0.01,10.97
2017-03-20,7.55,0.05,11.09
2017-03-21,5.23,0.01,8.59
2017-03-22,4.82,0.0,6.42
2017-03-23,5.59,0.0,9.21
2017-03-24,5.65,0.0,10.03
2017-03-25,6.82,0.0,10.45
2017-03-26,4.81,0.0,10.97
2017-03-27,2.48,0.0,11.59
2017-03-28,2.84,0.1,12.26
2017-03-29,4.01,0.0,12.81
2017-03-30,3.46,0.0,15.41
2017-03-31,3.09,0.15,13.43
2017-04-01,2.43,0.05,11.69
2017-04-02,1.56,0.0,11.03
2017-04-03,1.01,0.03,10.3
2017-04-04,2.71,0.0,10.54
2017-04-05,4.67,0.0,10.07
2017-04-06,3.25,0.0,8.52
2017-04-07,2.45,0.0,9.2
2017-04-08,1.64,0.0,10.4
2017-04-09,1.55,0.0,14.07
2017-04-10,4.4,0.0,11.03
2017-04-11,2.86,0.0,9.97
2017-04-12,5.32,0.0,10.04
2017-04-13,3.83,0.0,10.48
2017-04-14,2.64,0.0,10.76
2017-04-15,3.77,-0.04,10.24
2017-04-16,5.1,0.0,9.79
2017-04-17,4.88,0.1,9.03
2017-04-18,3.95,0.25,6.26
2017-04-19,5.25,0.0,6.09
2017-04-20,1.29,0.0,6.96
2017-04-21,3.29,0.0,10.99
2017-04-22,3.21,0.01,10.04
2017-04-23,1.81,0.0,8.07
2017-04-24,3.44,0.0,9.45
2017-04-25,4.72,0.04,7.2
2017-04-26,3.67,0.2,5.25
2017-04-27,3.75,0.0,6.44
2017-04-28,3.34,0.04,8.89
2017-04-29,2.15,0.0,9.98
2017-04-30,5.21,-0.01,13.32
2017-05-01,4.6,0.3,10.22
2017-05-02,2.58,0.11,9.94
2017-05-03,2.71,0.43,9.78
2017-05-04,3.71,1.34,11.54
2017-05-05,4.55,0.0,10.71
2017-05-06,4.64,0.03,12.51
2017-05-07,5.26,0.07,10.8
2017-05-08,5.05,0.14,9.29
2017-05-09,3.87,0.0,9.9
2017-05-10,2.6,0.0,12.35
2017-05-11,3.66,-0.03,15.85
2017-05-12,4.53,0.25,16.48
2017-05-13,2.99,0.0,14.89
2017-05-14,3.76,0.09,14.38
2017-05-15,2.67,-0.01,15.04
2017-05-16,3.1,0.0,21.24
2017-05-17,3.31,-0.03,21.64
2017-05-18,3.39,1.66,15.99
2017-05-19,4.61,0.34,12.65
2017-05-20,3.65,-0.01,13.49
2017-05-21,1.96,0.0,15.44
2017-05-22,2.55,0.0,18.57
2017-05-23,4.13,0.0,17.8
2017-05-24,2.96,0.0,18.04
2017-05-25,3.53,0.0,19.25
2017-05-26,4.01,0.0,22.27
2017-05-27,3.94,0.0,22.29
2017-05-28,2.69,0.14,21.66
2017-05-29,4.51,0.03,22.89
2017-05-30,4.56,0.06,17.46
2017-05-31,2.17,0.0,17.54
2017-06-01,1.76,0.0,20.22
2017-06-02,1.24,0.51,21.65
2017-06-03,3.85,0.07,17.9
2017-06-04,3.99,0.0,15.66
2017-06-05,4.08,0.0,17.24
2017-06-06,10.0,1.02,14.53
2017-06-07,8.59,0.01,15.0
2017-06-08,4.75,0.1,18.34
2017-06-09,6.54,1.34,17.17
2017-06-10,3.66,0.0,19.34
2017-06-11,3.66,0.0,21.24
2017-06-12,5.56,0.0,15.59
2017-06-13,1.46,0.0,16.94
2017-06-14,2.76,0.0,20.89
2017-06-15,5.11,0.0,21.02
2017-06-16,4.29,0.0,17.59
2017-06-17,2.61,0.0,20.96
2017-06-18,2.24,0.0,23.01
2017-06-19,1.89,0.0,25.52
2017-06-20,2.38,0.0,25.95
2017-06-21,2.69,-0.01,26.85
2017-06-22,4.47,0.0,23.69
2017-06-23,5.82,0.0,18.14
2017-06-24,5.94,0.0,17.6
2017-06-25,6.64,-0.01,18.42
2017-06-26,3.32,0.0,19.79
2017-06-27,3.71,0.03,18.88
2017-06-28,3.38,0.1,18.89
2017-06-29,3.94,0.15,17.9
2017-06-30,3.25,0.0,18.01
2017-07-01,4.78,1.91,17.4
2017-07-02,3.71,0.15,17.38
2017-07-03,3.35,0.0,17.01
2017-07-04,2.21,0.0,18.97
2017-07-05,2.44,0.0,21.74
2017-07-06,3.98,0.44,23.2
2017-07-07,4.74,0.0,25.9
2017-07-08,3.35,0.0,20.75
2017-07-09,3.49,0.0,21.1
2017-07-10,3.74,0.59,19.09
2017-07-11,3.49,0.2,17.19
2017-07-12,5.63,0.39,17.13
2017-07-13,1.85,0.0,17.06
2017-07-14,4.36,0.09,17.08
2017-07-15,2.76,0.0,17.65
2017-07-16,2.87,0.0,19.63
2017-07-17,3.01,0.0,19.88
2017-07-18,4.86,0.0,23.46
2017-07-19,4.39,0.1,24.75
2017-07-20,5.44,0.33,20.27
2017-07-21,3.28,0.0,19.02
2017-07-22,3.64,0.14,17.94
2017-07-23,4.83,0.01,16.86
2017-07-24,4.52,0.04,17.44
2017-07-25,4.88,0.01,17.21
2017-07-26,3.85,0.05,18.63
2017-07-27,4.86,0.28,18.29
2017-07-28,3.88,-0.04,16.85
2017-07-29,4.84,0.03,21.88
2017-07-30,6.09,0.0,20.82
2017-07-31,2.74,0.0,19.07
2017-08-01,0.75,0.0,19.19
2017-08-02,2.0,0.21,18.2
2017-08-03,6.36,0.66,19.65
2017-08-04,5.84,0.05,19.25
2017-08-05,3.66,0.39,17.49
2017-08-06,2.45,0.03,16.65
2017-08-07,1.57,0.0,17.43
2017-08-08,2.6,0.61,16.85
2017-08-09,3.41,0.02,16.78
2017-08-10,2.1,0.78,15.49
2017-08-11,3.52,0.02,17.25
2017-08-12,4.68,0.3,16.96
2017-08-13,2.29,0.03,17.34
2017-08-14,1.9,0.0,20.0
2017-08-15,3.13,0.91,19.26
2017-08-16,1.76,0.03,18.12
2017-08-17,4.51,0.57,18.51
2017-08-18,4.92,0.46,18.17
2017-08-19,5.66,0.38,16.14
2017-08-20,3.74,0.0,16.36
2017-08-21,2.34,0.15,16.19
2017-08-22,1.63,0.0,19.47
2017-08-23,4.21,0.0,20.2
2017-08-24,3.25,0.0,18.49
2017-08-25,1.46,0.0,19.47
2017-08-26,1.46,0.0,21.59
2017-08-27,2.46,0.0,21.38
2017-08-28,1.09,0.0,22.54
2017-08-29,1.55,0.0,24.13
2017-08-30,3.37,4.16,18.03
2017-08-31,3.15,0.21,15.01
2017-09-01,1.86,0.06,14.46
2017-09-02,1.44,0.53,14.46
2017-09-03,2.06,0.03,14.61
2017-09-04,2.15,-0.06,16.73
2017-09-05,3.51,-0.01,19.38
2017-09-06,5.49,0.1,16.54
2017-09-07,3.65,-0.01,15.16
2017-09-08,6.55,0.35,15.49
2017-09-09,4.58,0.85,14.22
2017-09-10,5.73,0.01,13.75
2017-09-11,7.91,0.66,14.14
2017-09-12,6.31,0.15,14.55
2017-09-13,9.65,0.54,15.04
2017-09-14,5.95,0.39,12.74
2017-09-15,3.19,0.42,12.31
2017-09-16,1.44,0.07,10.26
2017-09-17,1.7,0.13,11.38
2017-09-18,3.35,1.26,11.33
2017-09-19,3.7,0.89,12.61
2017-09-20,2.58,0.02,12.66
2017-09-21,3.23,0.0,13.65
2017-09-22,2.54,0.03,14.88
2017-09-23,1.89,0.0,13.36
2017-09-24,2.4,0.0,14.57
2017-09-25,2.63,0.0,15.68
2017-09-26,2.31,0.03,15.46
2017-09-27,1.94,0.0,15.34
2017-09-28,3.46,0.2,16.85
2017-09-29,3.94,0.25,17.49
2017-09-30,2.49,-0.03,14.36
2017-10-01,5.72,-0.01,14.42
2017-10-02,7.92,0.75,16.23
2017-10-03,4.2,0.22,12.43
2017-10-04,5.2,0.0,12.91
2017-10-05,6.81,0.16,13.65
2017-10-06,4.63,0.0,10.14
2017-10-07,5.51,0.19,10.79
2017-10-08,3.15,0.19,13.35
2017-10-09,2.56,-0.01,13.66
2017-10-10,4.55,0.01,14.56
2017-10-11,6.88,0.0,14.85
2017-10-12,4.11,-0.01,14.7
2017-10-13,3.54,0.02,16.9
2017-10-14,2.02,0.02,15.76
2017-10-15,3.64,0.05,16.51
2017-10-16,4.09,0.0,19.32
2017-10-17,2.1,0.0,14.35
2017-10-18,2.63,0.03,14.71
2017-10-19,4.4,0.03,15.94
2017-10-20,7.34,0.96,13.36
2017-10-21,7.44,0.42,13.58
2017-10-22,7.03,1.18,10.76
2017-10-23,3.93,0.06,11.27
2017-10-24,4.7,0.14,15.65
2017-10-25,4.06,0.0,15.46
2017-10-26,2.39,-0.01,14.96
2017-10-27,4.49,0.13,12.45
2017-10-28,5.79,0.05,10.13
2017-10-29,6.34,0.29,11.35
2017-10-30,2.81,0.06,8.38
2017-10-31,2.76,-0.01,8.45
2017-11-01,2.97,0.0,8.68
2017-11-02,1.91,0.02,8.85
2017-11-03,1.92,0.01,8.19
2017-11-04,4.51,0.23,10.9
2017-11-05,4.2,0.15,7.35
2017-11-06,2.36,0.19,6.0
2017-11-07,1.03,0.0,2.77
2017-11-08,1.46,0.06,4.23
2017-11-09,2.54,-0.01,7.49
2017-11-10,4.78,0.39,9.09
2017-11-11,3.19,0.6,8.35
2017-11-12,6.05,1.16,6.92
2017-11-13,4.83,1.24,6.43
2017-11-14,3.88,-0.02,7.77
2017-11-15,2.88,0.05,9.23
2017-11-16,3.2,-0.05,9.03
2017-11-17,2.05,-0.04,8.0
2017-11-18,3.06,0.75,5.14
2017-11-19,3.07,0.0,4.9
2017-11-20,4.9,0.84,6.35
2017-11-21,6.3,0.64,11.21
2017-11-22,7.91,0.03,11.08
2017-11-23,8.09,0.7,11.32
2017-11-24,2.37,1.3,7.93
2017-11-25,3.4,0.01,4.01
2017-11-26,4.21,0.0,3.09
2017-11-27,6.42,2.25,6.39
2017-11-28,2.81,0.15,4.3
2017-11-29,3.49,1.23,3.07
2017-11-30,5.5,1.4,2.13
2017-12-01,2.3,1.24,1.0
2017-12-02,2.09,0.0,-2.16
2017-12-03,3.11,0.15,0.62
2017-12-04,2.59,0.13,5.49
2017-12-05,1.73,0.0,6.0
2017-12-06,3.8,0.0,6.91
2017-12-07,8.68,0.49,5.2
2017-12-08,5.49,0.0,2.82
2017-12-09,5.11,-0.01,0.9
2017-12-10,8.5,1.41,3.8
2017-12-11,7.24,2.72,1.73
2017-12-12,4.41,0.78,1.7
2017-12-13,8.47,1.49,5.56
2017-12-14,6.92,3.56,3.5
2017-12-15,3.88,0.23,3.15
2017-12-16,4.27,0.35,2.76
2017-12-17,4.44,0.21,1.74
2017-12-18,4.67,0.35,6.06
2017-12-19,2.34,0.01,3.84
2017-12-20,2.52,-0.04,7.61
2017-12-21,2.51,-0.06,9.47
2017-12-22,2.91,-0.04,9.39
2017-12-23,4.56,-0.01,9.3
2017-12-24,6.83,0.0,9.29
2017-12-25,7.3,0.0,7.17
2017-12-26,8.16,-0.06,5.91
2017-12-27,7.75,-0.08,5.21
2017-12-28,4.85,0.0,2.15
2017-12-29,6.44,-0.05,2.76
2017-12-30,9.61,-0.04,10.38
2017-12-31,9.05,-0.1,11.48
2018-01-01,7.45,-0.09,6.28
2018-01-02,6.47,0.15,6.67
2018-01-03,12.37,0.91,9.63
2018-01-04,8.31,1.66,9.4
